User_ID,Session_ID,Page_Visited,Time_Spent_Seconds,Bounce,Traffic_Source,Device_Type,Country,Conversion
1592,14680,Blog,392,No,Paid Ads,Desktop,UK,No
8413,14681,Product,147,No,Social Media,Desktop,USA,No
9179,14682,Contact,226,No,Referral,Mobile,UK,No
2238,14683,Checkout,444,No,Social Media,Mobile,USA,No
6983,14684,Home,536,Yes,Paid Ads,Desktop,UK,No
3794,14685,Home,284,No,Organic,Desktop,UK,No
4598,14686,Product,252,Yes,Direct,Mobile,UK,No
4803,14687,Checkout,120,Yes,Referral,Mobile,Canada,No
2526,14688,Checkout,409,No,Organic,Mobile,India,No
8909,14689,Product,259,Yes,Paid Ads,Tablet,Germany,No
2969,14690,Cart,301,No,Social Media,Desktop,UK,No
2502,14691,Blog,529,No,Referral,Desktop,UK,No
5467,14692,Product,562,Yes,Referral,Mobile,UK,No
7407,14693,Contact,338,No,Organic,Desktop,India,No
9301,14694,Checkout,75,No,Organic,Mobile,UK,No
3354,14695,Blog,63,No,Paid Ads,Desktop,Canada,No
6319,14696,Product,55,No,Organic,Desktop,Canada,No
1225,14697,Blog,20,No,Referral,Desktop,UK,No
4011,14698,Cart,508,No,Direct,Tablet,India,No
5126,14699,Checkout,55,Yes,Paid Ads,Mobile,India,No
1613,14700,Cart,132,No,Paid Ads,Desktop,Canada,No
1098,14701,Cart,174,No,Direct,Mobile,USA,No
6458,14702,Checkout,584,Yes,Paid Ads,Desktop,UK,No
6916,14703,Contact,184,Yes,Paid Ads,Mobile,USA,No
4337,14704,Cart,332,No,Organic,Desktop,India,No
3699,14705,Product,305,No,Paid Ads,Desktop,India,No
6917,14706,Product,255,No,Referral,Desktop,USA,No
8517,14707,Blog,522,No,Organic,Mobile,USA,No
2019,14708,Product,266,Yes,Social Media,Mobile,Germany,No
4025,14709,Product,95,No,Referral,Tablet,India,No
4528,14710,Blog,198,Yes,Social Media,Mobile,UK,No
4886,14711,Home,333,No,Organic,Desktop,Canada,No
7231,14712,Checkout,68,No,Referral,Desktop,USA,No
6182,14713,Product,298,No,Organic,Mobile,India,No
6578,14714,Blog,230,No,Social Media,Tablet,Germany,No
7729,14715,Cart,449,No,Direct,Desktop,UK,No
7961,14716,Cart,338,No,Paid Ads,Mobile,USA,No
7013,14717,Contact,67,No,Direct,Tablet,India,No
1796,14718,Product,501,No,Direct,Tablet,Canada,No
2957,14719,Checkout,587,Yes,Organic,Mobile,India,Yes
4066,14720,Blog,536,No,Organic,Tablet,Canada,No
3680,14721,Contact,463,No,Paid Ads,Desktop,Canada,No
5441,14722,Contact,337,No,Direct,Mobile,Germany,No
3948,14723,Blog,249,No,Referral,Tablet,India,No
4731,14724,Blog,68,No,Organic,Mobile,India,No
2101,14725,Blog,270,Yes,Direct,Desktop,Germany,No
6484,14726,Blog,166,No,Social Media,Desktop,USA,No
5231,14727,Checkout,49,No,Organic,Desktop,Germany,No
9983,14728,Blog,29,No,Paid Ads,Mobile,UK,Yes
1981,14729,Checkout,304,No,Direct,Mobile,UK,No
6170,14730,Checkout,229,Yes,Organic,Mobile,Germany,Yes
9935,14731,Checkout,78,No,Paid Ads,Mobile,Germany,Yes
3431,14732,Cart,120,Yes,Paid Ads,Tablet,Canada,No
9566,14733,Home,156,No,Social Media,Desktop,USA,No
7349,14734,Contact,585,Yes,Paid Ads,Desktop,USA,No
4897,14735,Product,95,No,Organic,Desktop,UK,No
8548,14736,Cart,566,No,Organic,Mobile,Germany,No
2991,14737,Home,293,No,Referral,Desktop,UK,Yes
3928,14738,Contact,96,Yes,Direct,Desktop,Germany,No
6430,14739,Cart,391,Yes,Direct,Desktop,India,Yes
4446,14740,Contact,419,Yes,Social Media,Mobile,Canada,No
7775,14741,Checkout,545,No,Direct,Mobile,UK,No
9783,14742,Checkout,176,Yes,Paid Ads,Mobile,Germany,No
6161,14743,Blog,376,Yes,Organic,Mobile,India,No
3569,14744,Checkout,502,No,Paid Ads,Mobile,Canada,Yes
3872,14745,Cart,240,No,Direct,Mobile,Canada,No
2335,14746,Contact,46,No,Referral,Desktop,Canada,No
6413,14747,Product,153,Yes,Direct,Mobile,UK,No
1112,14748,Contact,482,No,Social Media,Mobile,Canada,No
4772,14749,Checkout,124,No,Organic,Desktop,India,No
6294,14750,Contact,533,No,Paid Ads,Mobile,India,No
2987,14751,Home,545,No,Direct,Mobile,UK,No
5829,14752,Contact,52,No,Organic,Mobile,UK,No
2985,14753,Cart,390,Yes,Paid Ads,Mobile,UK,No
6091,14754,Home,132,No,Direct,Mobile,India,Yes
1252,14755,Blog,506,No,Direct,Desktop,USA,No
9315,14756,Blog,451,No,Direct,Mobile,Canada,No
1623,14757,Contact,584,Yes,Social Media,Mobile,UK,No
4156,14758,Product,43,No,Social Media,Mobile,Canada,No
4389,14759,Cart,477,Yes,Paid Ads,Tablet,USA,No
4417,14760,Product,137,No,Paid Ads,Mobile,Germany,No
3945,14761,Home,123,No,Organic,Mobile,UK,No
9632,14762,Product,328,No,Referral,Mobile,India,No
3092,14763,Home,56,No,Organic,Desktop,Canada,No
3705,14764,Product,140,Yes,Referral,Mobile,Germany,No
4759,14765,Blog,408,No,Direct,Desktop,USA,No
6112,14766,Cart,173,Yes,Direct,Mobile,USA,No
1553,14767,Product,586,Yes,Organic,Mobile,India,Yes
5904,14768,Contact,552,No,Social Media,Mobile,India,No
2112,14769,Home,521,No,Social Media,Mobile,Canada,No
3777,14770,Contact,364,No,Paid Ads,Desktop,India,No
8097,14771,Cart,241,No,Paid Ads,Desktop,India,No
2314,14772,Contact,72,No,Organic,Mobile,USA,No
4493,14773,Blog,154,Yes,Social Media,Tablet,India,No
9290,14774,Blog,485,No,Direct,Mobile,USA,No
8473,14775,Checkout,419,Yes,Direct,Mobile,UK,No
8015,14776,Cart,225,No,Social Media,Desktop,USA,No
6710,14777,Product,265,No,Organic,Desktop,India,No
2222,14778,Blog,270,No,Paid Ads,Desktop,USA,No
5583,14779,Product,463,No,Organic,Desktop,USA,No
6520,14780,Product,60,No,Social Media,Tablet,USA,No
8872,14781,Home,412,No,Organic,Mobile,Germany,No
9668,14782,Contact,473,Yes,Social Media,Mobile,UK,No
6431,14783,Product,247,No,Organic,Desktop,Germany,No
2705,14784,Checkout,518,No,Referral,Mobile,UK,Yes
1517,14785,Cart,173,Yes,Direct,Mobile,Germany,No
2220,14786,Cart,579,No,Referral,Mobile,India,No
3506,14787,Home,437,No,Social Media,Mobile,USA,No
5325,14788,Checkout,582,Yes,Direct,Desktop,Germany,No
6479,14789,Contact,289,No,Referral,Mobile,USA,No
8436,14790,Checkout,458,Yes,Organic,Desktop,Canada,No
4090,14791,Cart,192,No,Organic,Mobile,India,Yes
7497,14792,Checkout,300,No,Direct,Tablet,USA,No
6168,14793,Contact,527,No,Social Media,Mobile,USA,No
7993,14794,Blog,386,No,Referral,Desktop,UK,No
1973,14795,Product,347,No,Social Media,Mobile,India,No
6277,14796,Product,227,No,Organic,Mobile,Canada,Yes
9257,14797,Cart,339,No,Paid Ads,Desktop,Germany,Yes
7092,14798,Cart,461,No,Paid Ads,Desktop,India,No
3906,14799,Contact,452,No,Social Media,Desktop,UK,No
1570,14800,Checkout,341,No,Organic,Desktop,USA,No
1307,14801,Contact,359,No,Organic,Mobile,USA,No
4742,14802,Home,360,Yes,Paid Ads,Mobile,USA,No
9974,14803,Cart,236,No,Paid Ads,Desktop,USA,No
1765,14804,Cart,271,No,Referral,Desktop,UK,No
9964,14805,Cart,194,No,Referral,Tablet,UK,No
8814,14806,Contact,52,No,Paid Ads,Desktop,Germany,No
8735,14807,Contact,288,Yes,Social Media,Mobile,Germany,No
9036,14808,Checkout,59,No,Direct,Tablet,Canada,No
8596,14809,Blog,343,No,Organic,Mobile,India,No
1539,14810,Cart,123,No,Organic,Tablet,India,No
8985,14811,Blog,6,No,Organic,Mobile,Canada,No
3049,14812,Contact,228,No,Referral,Mobile,UK,No
4283,14813,Checkout,207,No,Paid Ads,Mobile,India,No
5675,14814,Contact,15,Yes,Referral,Mobile,India,No
2663,14815,Home,263,No,Paid Ads,Mobile,Germany,No
7476,14816,Product,302,No,Social Media,Mobile,Canada,Yes
4439,14817,Product,201,No,Referral,Mobile,Canada,No
9697,14818,Contact,419,No,Paid Ads,Desktop,Germany,No
8143,14819,Product,337,No,Social Media,Tablet,USA,No
4247,14820,Product,157,No,Referral,Mobile,India,No
4500,14821,Checkout,380,No,Organic,Desktop,UK,No
2910,14822,Product,138,No,Social Media,Mobile,Canada,No
1732,14823,Checkout,120,No,Referral,Desktop,UK,Yes
4513,14824,Home,71,Yes,Paid Ads,Mobile,USA,No
5609,14825,Cart,260,No,Organic,Desktop,India,No
5456,14826,Cart,557,Yes,Paid Ads,Mobile,USA,No
4335,14827,Cart,192,Yes,Direct,Mobile,UK,Yes
9168,14828,Checkout,43,Yes,Direct,Mobile,Canada,No
8056,14829,Checkout,484,Yes,Referral,Mobile,USA,No
3753,14830,Checkout,331,No,Social Media,Desktop,Germany,No
2372,14831,Home,134,No,Social Media,Mobile,USA,No
4376,14832,Blog,67,Yes,Referral,Mobile,Germany,No
9481,14833,Checkout,101,Yes,Referral,Mobile,UK,No
1063,14834,Checkout,416,Yes,Organic,Desktop,Germany,Yes
4945,14835,Cart,534,No,Paid Ads,Mobile,USA,No
1329,14836,Contact,450,No,Paid Ads,Mobile,Germany,No
5858,14837,Product,240,Yes,Direct,Desktop,Germany,No
2963,14838,Product,576,No,Direct,Desktop,UK,No
4088,14839,Home,89,No,Referral,Mobile,India,No
1140,14840,Product,359,Yes,Social Media,Mobile,India,No
5539,14841,Blog,406,Yes,Social Media,Mobile,UK,No
3473,14842,Cart,170,No,Organic,Desktop,UK,No
6594,14843,Home,232,No,Direct,Mobile,USA,No
4903,14844,Product,371,Yes,Organic,Mobile,Germany,Yes
6364,14845,Product,414,No,Paid Ads,Desktop,Canada,No
1449,14846,Contact,64,Yes,Referral,Desktop,USA,No
5446,14847,Cart,168,No,Social Media,Mobile,UK,No
5694,14848,Home,234,Yes,Direct,Mobile,UK,No
5806,14849,Cart,598,No,Direct,Mobile,UK,No
1869,14850,Home,161,No,Referral,Mobile,Canada,Yes
7079,14851,Product,378,No,Referral,Mobile,Canada,No
8307,14852,Cart,246,Yes,Direct,Mobile,India,No
4659,14853,Cart,172,No,Direct,Mobile,USA,No
4602,14854,Blog,125,No,Social Media,Tablet,UK,No
9584,14855,Contact,6,No,Social Media,Mobile,Canada,No
3448,14856,Cart,122,No,Referral,Mobile,Germany,No
8592,14857,Home,511,No,Paid Ads,Desktop,Germany,No
3953,14858,Blog,378,No,Paid Ads,Mobile,UK,Yes
6131,14859,Cart,112,No,Referral,Mobile,India,Yes
2358,14860,Cart,303,Yes,Referral,Mobile,Canada,No
9219,14861,Blog,437,Yes,Organic,Mobile,Canada,No
1387,14862,Product,116,Yes,Paid Ads,Mobile,Germany,No
1832,14863,Cart,410,No,Direct,Desktop,India,Yes
9441,14864,Checkout,504,No,Organic,Mobile,USA,No
5193,14865,Contact,23,No,Organic,Mobile,UK,Yes
2838,14866,Product,24,No,Referral,Mobile,UK,Yes
1891,14867,Cart,565,No,Social Media,Desktop,Canada,Yes
6588,14868,Product,510,No,Organic,Mobile,USA,Yes
2305,14869,Home,158,No,Referral,Mobile,Germany,No
6283,14870,Product,519,No,Organic,Mobile,India,No
5548,14871,Blog,482,Yes,Social Media,Mobile,Germany,No
5192,14872,Cart,388,No,Referral,Mobile,USA,No
7452,14873,Product,202,No,Social Media,Mobile,USA,No
9453,14874,Checkout,183,No,Social Media,Mobile,Canada,No
3340,14875,Home,532,Yes,Direct,Mobile,USA,No
2793,14876,Home,51,No,Social Media,Mobile,India,No
7394,14877,Product,562,No,Social Media,Desktop,Germany,No
1324,14878,Blog,187,No,Social Media,Desktop,USA,No
8848,14879,Home,358,Yes,Paid Ads,Mobile,Germany,No
9114,14880,Product,491,No,Direct,Mobile,Canada,No
7644,14881,Product,220,No,Paid Ads,Mobile,Canada,No
5782,14882,Home,427,Yes,Social Media,Tablet,Canada,No
4137,14883,Product,13,Yes,Paid Ads,Desktop,Germany,No
4898,14884,Product,217,No,Referral,Mobile,India,No
1835,14885,Contact,143,No,Paid Ads,Desktop,UK,No
5154,14886,Checkout,325,No,Referral,Mobile,Canada,No
3778,14887,Product,95,No,Organic,Mobile,UK,No
7409,14888,Contact,319,No,Direct,Mobile,India,Yes
5313,14889,Contact,116,No,Paid Ads,Mobile,UK,Yes
6646,14890,Product,117,No,Organic,Mobile,USA,No
8608,14891,Blog,378,No,Social Media,Desktop,UK,No
4721,14892,Home,267,No,Referral,Tablet,Germany,No
8911,14893,Contact,372,No,Paid Ads,Desktop,Germany,No
2671,14894,Contact,382,No,Organic,Desktop,Germany,No
1916,14895,Blog,561,Yes,Organic,Desktop,Germany,No
6588,14896,Cart,49,No,Direct,Mobile,Canada,No
7496,14897,Blog,275,No,Social Media,Mobile,USA,No
2836,14898,Cart,499,No,Direct,Mobile,India,No
3138,14899,Cart,251,No,Paid Ads,Mobile,USA,No
5007,14900,Blog,178,No,Social Media,Desktop,UK,No
2905,14901,Checkout,40,No,Paid Ads,Mobile,UK,Yes
4989,14902,Blog,306,No,Referral,Desktop,Germany,No
4485,14903,Contact,162,Yes,Paid Ads,Mobile,Germany,No
5797,14904,Home,37,Yes,Social Media,Mobile,Germany,No
3732,14905,Blog,386,No,Paid Ads,Desktop,Germany,No
8714,14906,Checkout,428,No,Direct,Desktop,Germany,No
2321,14907,Blog,299,Yes,Organic,Mobile,India,Yes
4354,14908,Checkout,599,No,Paid Ads,Mobile,Canada,No
8101,14909,Home,419,No,Social Media,Mobile,Germany,No
5743,14910,Product,323,No,Direct,Mobile,Canada,No
9951,14911,Checkout,29,Yes,Social Media,Desktop,UK,No
8014,14912,Checkout,557,Yes,Referral,Mobile,Germany,No
4412,14913,Contact,438,Yes,Organic,Mobile,Germany,Yes
8825,14914,Checkout,63,No,Direct,Tablet,UK,No
2357,14915,Home,181,Yes,Organic,Desktop,India,No
4481,14916,Cart,546,Yes,Paid Ads,Desktop,India,No
2766,14917,Checkout,49,Yes,Organic,Desktop,Germany,No
9219,14918,Home,456,No,Paid Ads,Desktop,Canada,No
8163,14919,Contact,313,No,Direct,Mobile,USA,Yes
3470,14920,Contact,158,No,Social Media,Mobile,Canada,No
1159,14921,Product,556,No,Direct,Mobile,Germany,Yes
3892,14922,Checkout,144,No,Social Media,Mobile,India,No
6326,14923,Cart,586,No,Social Media,Mobile,Canada,No
5113,14924,Home,389,Yes,Organic,Mobile,India,No
8749,14925,Product,37,No,Social Media,Mobile,India,No
8798,14926,Cart,375,No,Referral,Mobile,India,No
5999,14927,Product,182,No,Referral,Mobile,Canada,No
2570,14928,Cart,364,Yes,Organic,Desktop,Canada,No
4405,14929,Blog,440,Yes,Organic,Tablet,Canada,No
6527,14930,Blog,10,No,Direct,Mobile,Germany,No
6848,14931,Blog,235,No,Referral,Mobile,Germany,No
7817,14932,Product,405,No,Referral,Mobile,USA,Yes
2627,14933,Blog,27,No,Social Media,Mobile,UK,No
7143,14934,Home,165,Yes,Direct,Mobile,Germany,No
9396,14935,Home,198,Yes,Direct,Tablet,UK,No
7558,14936,Blog,270,No,Direct,Mobile,India,No
6272,14937,Cart,87,No,Paid Ads,Mobile,USA,No
8881,14938,Cart,172,No,Social Media,Desktop,Germany,No
9983,14939,Product,559,Yes,Organic,Mobile,India,No
4747,14940,Cart,348,Yes,Direct,Mobile,UK,No
2607,14941,Checkout,16,Yes,Social Media,Desktop,UK,Yes
6074,14942,Cart,538,No,Social Media,Mobile,Canada,No
8153,14943,Home,534,Yes,Social Media,Desktop,Germany,No
7733,14944,Contact,454,Yes,Referral,Mobile,UK,No
1066,14945,Cart,578,Yes,Organic,Mobile,Germany,No
9000,14946,Product,595,Yes,Direct,Mobile,India,No
8645,14947,Cart,494,No,Organic,Desktop,USA,No
5158,14948,Product,171,No,Organic,Desktop,Germany,No
1402,14949,Checkout,469,No,Referral,Mobile,USA,Yes
8925,14950,Blog,11,Yes,Organic,Mobile,USA,No
5166,14951,Checkout,167,No,Organic,Desktop,India,Yes
3925,14952,Home,199,No,Social Media,Mobile,Germany,No
3993,14953,Contact,323,Yes,Social Media,Mobile,USA,No
1771,14954,Checkout,134,No,Direct,Mobile,India,No
8371,14955,Checkout,113,No,Paid Ads,Mobile,India,No
6713,14956,Home,223,Yes,Direct,Desktop,UK,No
9167,14957,Home,510,Yes,Direct,Mobile,India,No
2556,14958,Blog,433,Yes,Social Media,Mobile,India,Yes
2151,14959,Blog,248,No,Organic,Desktop,Canada,No
6314,14960,Cart,442,No,Referral,Mobile,India,Yes
2217,14961,Product,311,No,Direct,Mobile,Germany,No
4944,14962,Home,259,No,Paid Ads,Mobile,USA,No
9039,14963,Checkout,331,No,Direct,Desktop,USA,No
3042,14964,Checkout,413,No,Organic,Mobile,Germany,No
7303,14965,Blog,5,No,Direct,Mobile,USA,No
9897,14966,Product,198,Yes,Organic,Desktop,Canada,No
3669,14967,Home,368,Yes,Organic,Mobile,UK,No
3113,14968,Blog,126,No,Referral,Desktop,USA,No
3977,14969,Product,368,Yes,Referral,Desktop,USA,No
5378,14970,Home,8,No,Direct,Mobile,UK,No
8227,14971,Checkout,153,No,Referral,Mobile,UK,No
7261,14972,Checkout,65,No,Paid Ads,Mobile,India,Yes
1422,14973,Blog,121,Yes,Social Media,Desktop,Germany,No
9722,14974,Product,242,Yes,Direct,Desktop,UK,No
1090,14975,Checkout,142,Yes,Referral,Mobile,Canada,No
4372,14976,Product,462,Yes,Paid Ads,Mobile,UK,No
7036,14977,Blog,489,No,Social Media,Mobile,India,No
2942,14978,Cart,86,No,Paid Ads,Mobile,UK,No
4805,14979,Product,591,Yes,Direct,Mobile,India,No
1097,14980,Contact,51,Yes,Social Media,Desktop,India,No
2479,14981,Product,348,No,Referral,Mobile,India,No
5626,14982,Blog,343,Yes,Organic,Mobile,Germany,No
6147,14983,Contact,240,Yes,Referral,Desktop,USA,No
4647,14984,Cart,468,No,Organic,Mobile,India,No
6443,14985,Checkout,380,Yes,Paid Ads,Mobile,Germany,No
1079,14986,Home,127,No,Organic,Mobile,UK,No
6577,14987,Blog,250,No,Organic,Tablet,USA,No
3223,14988,Home,258,No,Paid Ads,Mobile,India,No
3569,14989,Cart,570,Yes,Paid Ads,Mobile,India,No
5518,14990,Contact,285,Yes,Organic,Mobile,India,No
2123,14991,Cart,71,Yes,Organic,Desktop,USA,No
3623,14992,Product,537,Yes,Direct,Tablet,India,No
2403,14993,Home,538,No,Referral,Tablet,UK,No
3578,14994,Home,179,Yes,Social Media,Mobile,USA,No
1331,14995,Cart,195,No,Paid Ads,Tablet,Canada,No
8485,14996,Contact,289,No,Paid Ads,Mobile,Germany,No
1739,14997,Home,309,No,Organic,Mobile,UK,No
9233,14998,Checkout,411,No,Paid Ads,Desktop,UK,No
5980,14999,Cart,336,Yes,Referral,Desktop,India,No
4878,15000,Product,309,No,Direct,Mobile,Germany,No
2949,15001,Product,555,Yes,Direct,Mobile,Canada,No
4460,15002,Product,341,No,Organic,Tablet,Germany,No
3128,15003,Home,34,No,Organic,Mobile,Canada,Yes
5497,15004,Cart,444,No,Social Media,Desktop,UK,No
3154,15005,Product,262,No,Referral,Desktop,UK,No
6230,15006,Cart,567,Yes,Paid Ads,Mobile,Germany,No
8444,15007,Home,238,No,Organic,Mobile,USA,No
2237,15008,Checkout,30,No,Social Media,Mobile,India,No
9697,15009,Checkout,527,Yes,Direct,Mobile,Germany,Yes
6240,15010,Checkout,388,No,Paid Ads,Desktop,USA,No
5815,15011,Home,540,No,Direct,Mobile,Germany,No
1256,15012,Product,397,No,Direct,Mobile,Germany,No
2720,15013,Home,466,No,Referral,Mobile,USA,No
8347,15014,Cart,142,No,Organic,Mobile,Canada,Yes
8076,15015,Checkout,114,Yes,Organic,Mobile,India,No
2071,15016,Cart,479,Yes,Organic,Mobile,Canada,No
2622,15017,Home,332,No,Direct,Mobile,USA,No
3066,15018,Blog,210,No,Social Media,Mobile,USA,No
9642,15019,Blog,75,No,Referral,Tablet,Canada,Yes
1897,15020,Home,214,No,Referral,Tablet,USA,No
6175,15021,Product,189,No,Direct,Mobile,India,No
9273,15022,Contact,387,No,Organic,Mobile,Germany,No
9928,15023,Cart,403,Yes,Social Media,Mobile,India,No
5174,15024,Home,549,Yes,Organic,Mobile,USA,No
6781,15025,Home,318,No,Referral,Desktop,USA,Yes
4944,15026,Blog,232,No,Social Media,Desktop,USA,No
7426,15027,Checkout,150,No,Paid Ads,Mobile,UK,No
6435,15028,Checkout,26,No,Paid Ads,Desktop,USA,Yes
3935,15029,Contact,304,No,Direct,Tablet,UK,No
6833,15030,Product,269,Yes,Paid Ads,Mobile,Germany,No
9088,15031,Product,54,Yes,Referral,Tablet,UK,No
1461,15032,Contact,379,No,Referral,Desktop,USA,No
1116,15033,Product,65,No,Paid Ads,Mobile,USA,No
6785,15034,Blog,23,No,Direct,Desktop,India,No
7507,15035,Home,312,No,Direct,Mobile,Canada,No
6830,15036,Product,541,No,Social Media,Mobile,India,Yes
5561,15037,Blog,211,No,Paid Ads,Desktop,India,No
9127,15038,Cart,329,No,Paid Ads,Desktop,Canada,Yes
1659,15039,Home,79,No,Referral,Mobile,USA,No
3122,15040,Contact,422,No,Paid Ads,Mobile,USA,No
2586,15041,Cart,332,Yes,Organic,Mobile,India,No
5682,15042,Checkout,285,Yes,Direct,Mobile,India,Yes
7799,15043,Checkout,79,No,Direct,Mobile,Germany,No
9826,15044,Home,580,No,Social Media,Mobile,USA,No
7987,15045,Product,598,Yes,Paid Ads,Desktop,USA,No
8975,15046,Home,245,No,Direct,Mobile,India,No
3882,15047,Product,9,No,Paid Ads,Mobile,USA,Yes
6249,15048,Contact,219,No,Referral,Desktop,Germany,No
3811,15049,Checkout,583,No,Direct,Mobile,India,No
6527,15050,Home,491,Yes,Paid Ads,Mobile,Germany,No
2884,15051,Home,361,No,Paid Ads,Desktop,Germany,No
9813,15052,Contact,398,Yes,Social Media,Mobile,Germany,No
6073,15053,Product,159,Yes,Direct,Mobile,UK,No
6416,15054,Checkout,395,No,Organic,Mobile,UK,Yes
6800,15055,Checkout,373,No,Direct,Mobile,Germany,No
7895,15056,Product,33,No,Referral,Mobile,Canada,No
7315,15057,Contact,427,No,Paid Ads,Desktop,USA,No
5930,15058,Product,13,Yes,Direct,Tablet,Canada,Yes
3365,15059,Contact,204,No,Paid Ads,Mobile,India,No
1854,15060,Product,449,No,Social Media,Tablet,USA,Yes
3728,15061,Checkout,338,No,Social Media,Mobile,Canada,No
1915,15062,Checkout,234,No,Direct,Mobile,Canada,Yes
8173,15063,Home,397,No,Social Media,Mobile,India,No
5938,15064,Contact,312,Yes,Paid Ads,Desktop,Germany,No
1131,15065,Checkout,335,Yes,Referral,Mobile,India,No
4593,15066,Contact,364,No,Direct,Desktop,Germany,Yes
1293,15067,Contact,591,No,Referral,Desktop,USA,No
4685,15068,Cart,187,Yes,Social Media,Tablet,India,Yes
9016,15069,Cart,391,Yes,Social Media,Desktop,USA,No
8762,15070,Product,113,No,Paid Ads,Tablet,UK,No
7846,15071,Contact,343,No,Direct,Mobile,UK,No
8584,15072,Product,204,No,Direct,Mobile,Canada,No
8310,15073,Product,185,No,Organic,Mobile,UK,Yes
6356,15074,Home,544,Yes,Paid Ads,Mobile,UK,No
1286,15075,Cart,569,No,Direct,Mobile,India,No
9641,15076,Cart,441,No,Referral,Mobile,Canada,No
7586,15077,Checkout,44,No,Social Media,Desktop,India,Yes
6303,15078,Cart,226,Yes,Referral,Desktop,India,No
4116,15079,Checkout,301,No,Social Media,Desktop,India,Yes
6874,15080,Contact,33,Yes,Paid Ads,Desktop,UK,No
7970,15081,Home,206,No,Direct,Mobile,Canada,No
9148,15082,Product,489,No,Social Media,Mobile,Germany,No
9444,15083,Product,134,No,Paid Ads,Mobile,India,No
2235,15084,Contact,52,No,Referral,Mobile,Canada,No
1999,15085,Checkout,420,No,Social Media,Mobile,Canada,No
4760,15086,Blog,575,No,Direct,Tablet,UK,No
5116,15087,Contact,461,No,Referral,Mobile,UK,No
5411,15088,Checkout,53,No,Paid Ads,Mobile,Germany,No
6557,15089,Contact,80,Yes,Referral,Mobile,USA,Yes
6352,15090,Home,550,Yes,Social Media,Desktop,Canada,No
4683,15091,Contact,252,Yes,Organic,Desktop,Germany,No
3261,15092,Contact,294,No,Organic,Desktop,Germany,No
2853,15093,Cart,539,No,Direct,Desktop,India,No
9791,15094,Checkout,535,No,Paid Ads,Mobile,USA,No
7895,15095,Home,440,No,Direct,Mobile,USA,No
3990,15096,Product,387,No,Social Media,Mobile,Canada,Yes
1862,15097,Blog,100,Yes,Paid Ads,Mobile,USA,No
5527,15098,Blog,255,No,Organic,Mobile,India,No
2219,15099,Checkout,245,No,Referral,Mobile,Germany,Yes
4795,15100,Contact,309,Yes,Referral,Mobile,Canada,Yes
1527,15101,Cart,561,No,Social Media,Desktop,Germany,No
8369,15102,Contact,592,No,Social Media,Mobile,Germany,No
3922,15103,Checkout,576,No,Paid Ads,Mobile,Canada,Yes
6849,15104,Blog,444,Yes,Organic,Desktop,India,No
2162,15105,Blog,492,No,Referral,Mobile,India,No
1846,15106,Contact,502,Yes,Paid Ads,Desktop,USA,No
7959,15107,Contact,136,Yes,Paid Ads,Mobile,Canada,Yes
4086,15108,Contact,406,No,Paid Ads,Desktop,Canada,No
4283,15109,Product,380,No,Direct,Desktop,Germany,Yes
4323,15110,Cart,571,No,Paid Ads,Desktop,Germany,No
1445,15111,Cart,547,No,Paid Ads,Mobile,USA,No
2025,15112,Blog,375,No,Paid Ads,Tablet,USA,No
2359,15113,Blog,416,No,Paid Ads,Mobile,Germany,No
9210,15114,Checkout,159,No,Direct,Mobile,India,No
7113,15115,Checkout,249,No,Social Media,Desktop,India,No
9752,15116,Product,546,Yes,Direct,Desktop,Canada,No
1471,15117,Blog,565,No,Paid Ads,Tablet,India,No
1027,15118,Checkout,79,No,Social Media,Mobile,Canada,No
9751,15119,Product,210,No,Direct,Mobile,UK,No
4236,15120,Cart,432,No,Organic,Mobile,Germany,No
4948,15121,Blog,425,No,Organic,Mobile,USA,No
7172,15122,Home,153,No,Paid Ads,Mobile,UK,No
2979,15123,Blog,92,Yes,Paid Ads,Mobile,Germany,No
5921,15124,Checkout,510,Yes,Referral,Desktop,USA,No
3326,15125,Blog,172,No,Organic,Desktop,UK,Yes
3330,15126,Home,193,No,Social Media,Mobile,Canada,No
8646,15127,Blog,118,No,Social Media,Mobile,USA,Yes
2002,15128,Checkout,17,No,Referral,Mobile,Canada,No
7448,15129,Cart,161,Yes,Organic,Mobile,India,No
7837,15130,Checkout,185,Yes,Direct,Mobile,Canada,No
7467,15131,Product,324,Yes,Direct,Desktop,Germany,No
8354,15132,Checkout,296,No,Social Media,Desktop,Germany,No
3529,15133,Product,481,No,Direct,Desktop,Germany,Yes
2430,15134,Blog,437,Yes,Paid Ads,Desktop,USA,Yes
4912,15135,Product,173,No,Paid Ads,Mobile,Germany,No
2532,15136,Contact,406,No,Referral,Mobile,Germany,Yes
2892,15137,Blog,162,Yes,Direct,Mobile,USA,No
2421,15138,Product,388,Yes,Referral,Desktop,Germany,No
9582,15139,Checkout,402,No,Organic,Desktop,UK,No
6768,15140,Home,60,No,Direct,Mobile,Germany,Yes
3818,15141,Blog,77,Yes,Social Media,Mobile,UK,No
6617,15142,Product,477,Yes,Social Media,Mobile,Germany,No
2195,15143,Home,184,No,Organic,Mobile,India,No
7229,15144,Product,198,No,Paid Ads,Mobile,UK,No
6305,15145,Product,388,No,Paid Ads,Mobile,USA,No
9077,15146,Product,233,No,Paid Ads,Desktop,Canada,No
1842,15147,Checkout,270,No,Direct,Mobile,India,Yes
